mjd,m,em,f,ef,band,det,zp,f_counts,ef_counts
58914.37925929995,18.86383275220689,nan,-3.7634293805729198,20.677445974297267,ztfr,False,26.1398,-29.6144568009343,162.7109927239445
58914.422002300154,18.65612806338151,nan,-8.212261108896868,25.036797129749413,ztfg,False,26.1179,-63.331933826344,193.0806580573864
58914.422905100044,18.7710851419858,nan,0.07312223600064173,22.521428768486775,ztfg,False,26.2185,0.618656333238162,190.54428998963058
58915.40184029983,18.3809534122177,nan,-16.180199677318353,32.25883140575373,ztfr,False,26.1301,-126.189690991351,251.58725158012518
58915.442592599895,18.23826120050822,nan,1.8653974745272044,36.78963808028504,ztfg,False,26.0827,13.9268014633878,274.66638743245977
58936.3129166998,19.55200655557941,nan,-5.350493147840419,10.97052403956787,ztfg,False,26.2193,-45.3016282838445,92.88538241004521
58936.39976850012,19.14399819833954,nan,-7.125340867526244,15.974626630349647,ztfr,False,26.2051,-59.5450473973004,133.49675721388826
58936.40067130001,19.20810760741486,nan,-5.101762893037412,15.05868166966828,ztfr,False,26.222,-43.3032279044204,127.81650930342083
58939.31342589995,18.604328006670166,nan,-11.519537943254987,26.260246172429937,ztfg,False,25.5794,-54.0997252586166,123.32717771756992
58939.37199069979,18.22240163044945,nan,6.317588130953499,37.33097591351945,ztfr,False,25.6581,31.9000459832029,188.4991271280258
58939.37288190005,18.2057438823422,nan,-7.028021213807856,37.908137107477344,ztfr,False,25.7187,-37.5243401182518,202.40090159027685
58940.235682900064,17.008660926791013,nan,1.647520873500937,114.17358158883202,ztfr,False,24.7253,3.52331056140852,244.16624536656616
58940.236585599836,16.58351635621894,nan,40.571913742736214,168.89759019829606,ztfr,False,24.2559,56.3099956108733,234.4139500803277
58940.358009300195,16.58070803163948,nan,11.302146120193203,169.33501985139242,ztfg,False,23.8026,10.3323930302432,154.8056413606792
58940.35891199997,16.660300545390307,nan,1.5977025697772178,157.36559114130142,ztfg,False,23.805,1.46384783155046,144.18157904382133
58941.267222200055,18.932805894868356,nan,2.1842630411283075,19.404731493681904,ztfg,False,26.2331,18.7303087935136,166.39782209753116
58941.37366899988,19.07945449891733,nan,6.951067347025037,16.95306378759763,ztfr,False,26.235,59.7106083998916,145.62911024489878
58944.24766199989,18.06714612756679,nan,-6.291436431799701,43.069670042458945,ztfg,False,26.2434,-54.4640349655817,372.84776546292403
58944.34056709986,18.33465456731562,nan,6.503022336220537,33.664189956903,ztfr,False,26.2477,56.519101053722,292.58238026777224
58954.255347200204,19.406716107022234,nan,-1.6359492049941848,12.541328765976319,ztfr,False,26.2283,-13.9665716930098,107.0689522638553
58955.25254630018,19.283927551383435,nan,2.6629343362827216,14.042970227830438,ztfr,False,26.2247,22.6589852943867,119.49203986986227
58955.26865739981,19.245270909008987,nan,-9.102976835208068,14.551964683600914,ztfr,False,26.222,-77.2651118384274,123.51554871572633
58955.29603009997,19.3195711894261,nan,-7.411763094243762,13.589438729668961,ztfg,False,26.2161,-62.5693335701704,114.72062909949311
58955.29925929988,19.433322352363234,nan,-9.06039382709328,12.237735284995605,ztfg,False,26.2409,-78.2540954101138,105.69660909574311
58956.24640050018,19.650515890787442,nan,-2.738820250980797,10.018982991799524,ztfg,False,26.2535,-23.9311478770967,87.54344629553864
58956.29827550007,19.060206842838014,nan,-0.46866750785814876,17.25628315984687,ztfr,False,26.1201,-3.62163639154973,133.34823094564473
58962.230682900175,19.48947890464188,nan,-5.664134594158557,11.620864406127664,ztfg,False,26.2058,-47.3645662733305,97.1758691760377
58962.23158559995,19.49404808744527,nan,1.6399321296467917,11.572062236360543,ztfg,False,26.2017,13.6617355571458,96.40304697124346
58962.27893520007,19.281575558780016,nan,-3.957945319554798,14.073423999707872,ztfr,False,26.2196,-33.5204461201146,119.18998693008703
58962.27983799996,19.260379313045604,nan,-4.041241057478537,14.350871325898733,ztfr,False,26.224,-34.3648740565608,122.03327609071705
58963.22314810008,19.522777539450875,nan,0.9000163168963762,11.269871906650302,ztfg,False,26.2212,7.63361729337624,95.58703266337103
58964.18918980006,19.473061525671934,nan,-3.4351912530074404,11.797918327693997,ztfg,False,26.1461,-27.1888551663393,93.37817578428648
58964.25288189994,19.314618742739547,nan,-6.348901192696708,13.651566801422462,ztfr,False,26.2439,-54.9868154386896,118.23403158679751
58965.230474499986,19.58644908605492,nan,-2.1598605196587712,10.627971013196708,ztfg,False,26.2356,-18.5637497827068,91.34617388071638
58965.23138889996,19.559626951451172,nan,-0.895563735577679,10.8937954175368,ztfg,False,26.2462,-7.77278221125,94.5494953296736
58965.2875926001,19.55590081018276,nan,-4.547649610566366,10.931246092793735,ztfr,False,26.2876,-41.0040727690703,98.56203723437424
58965.28849539999,19.449365490434037,nan,2.0998901264440826,12.058236555383834,ztfr,False,26.261,18.4755157850259,106.09228407384619
58966.207870400045,17.912524754470248,nan,-0.6706352061368567,49.66152982454172,ztfr,False,25.0334,-1.90478669444644,141.052274574947
58966.25350689981,18.175003001872085,nan,-4.095126566139519,38.996784175674904,ztfg,False,24.9928,-11.2043670799906,106.6961613485194
58966.31259260001,17.493756816155674,nan,-62.12196895736932,73.03436694624482,ztfi,False,24.2692,-87.2821051156901,102.61415405610427
58967.16981479991,19.191700850428354,nan,2.0726421371406625,15.287964144973484,ztfr,False,26.2218,17.5891285593007,129.7387339267767
58967.24939810019,19.312680013702362,nan,0.7718061059074439,13.6759652997361,ztfg,False,26.2104,6.48139082542895,114.84655970475568
58967.25190970022,19.339396955783847,nan,-1.5206404791469865,13.343544654706761,ztfg,False,26.2142,-12.8146440431274,112.44786480993983
58968.20225689979,19.351093979411324,nan,-7.648651175855796,13.200561473266728,ztfr,False,26.2869,-68.9199343288143,118.94670170250312
58968.20413189987,19.359303552878682,nan,-4.873604897124444,13.101124522654198,ztfr,False,26.2765,-43.4960999583436,116.92532198092194
58968.27237269981,19.361718221358895,nan,0.7623081460750089,13.072020104365281,ztfg,False,26.2497,6.6375921077011,113.82108130838145
