MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
58980.345694,14.534,0.015,5578,86,o,0,3.02,185.46033,4.48168,8088.49,6908.44,2.14,1.93,21.0,-0.410,17.44,18.76,01a58980o0255o
58980.354915,14.530,0.005,5597,30,o,0,21.08,185.46033,4.48168,8051.19,6870.41,1.87,1.78,34.3,-0.414,19.56,20.76,01a58980o0275o
58980.367393,14.477,0.015,5875,88,o,0,1.89,185.46033,4.48168,8033.96,6986.57,1.91,1.87,70.0,-0.415,17.67,18.58,01a58980o0302o
58982.360275,14.508,0.005,5712,27,c,0,30.62,185.46033,4.48168,2378.75,1681.14,2.51,2.22,-58.7,-0.424,19.73,21.67,02a58982o0259c
58982.364045,14.507,0.005,5718,26,c,0,52.63,185.46033,4.48168,2363.33,1641.67,2.54,2.24,-58.7,-0.426,19.75,21.68,02a58982o0267c
58982.381285,14.514,0.005,5680,26,c,0,43.63,185.46033,4.48168,2421.61,1718.46,2.47,2.24,-58.7,-0.419,19.75,21.64,02a58982o0303c
58982.387906,14.518,0.005,5659,26,c,0,33.32,185.46033,4.48168,2441.64,1602.06,2.46,2.24,-62.7,-0.423,19.77,21.63,02a58982o0317c
58984.391279,14.585,0.005,5322,26,o,0,25.23,185.46033,4.48168,5855.25,10429.59,1.99,1.91,-84.4,-0.378,19.56,20.78,01a58984o0248o
58984.394122,14.634,0.005,5088,27,o,0,19.36,185.46033,4.48168,5876.17,10470.00,2.02,1.90,-83.2,-0.387,19.56,20.76,01a58984o0254o
58984.394582,14.560,0.005,5445,29,o,0,30.39,185.46033,4.48168,862.28,239.41,2.06,1.99,64.6,-0.478,19.56,20.76,01a58984o0255o
58984.398748,14.561,0.005,5438,29,o,0,40.28,185.46033,4.48168,883.04,277.16,1.90,1.84,59.6,-0.484,19.57,20.72,01a58984o0264o
58984.404272,14.575,0.005,5369,26,o,0,19.03,185.46033,4.48168,5814.45,10390.68,1.85,1.79,-77.3,-0.397,19.60,20.69,01a58984o0276o
58984.405197,14.561,0.005,5439,28,o,0,54.91,185.46033,4.48168,821.79,197.99,1.91,1.83,51.5,-0.486,19.63,20.69,01a58984o0278o
58984.409800,14.673,0.006,4906,31,o,0,33.93,185.46033,4.48168,5794.75,10509.22,1.95,1.81,-80.8,-0.395,19.52,20.65,01a58984o0288o
58984.415330,14.579,0.005,5351,28,o,0,48.26,185.46033,4.48168,802.51,315.11,2.06,1.94,43.6,-0.472,19.51,20.59,01a58984o0300o
58986.359093,14.631,0.005,5101,24,c,0,20.98,185.46033,4.48168,1370.09,8284.07,2.53,2.28,-60.6,-0.426,19.72,21.57,02a58986o0275c
58986.362802,14.627,0.005,5118,24,c,0,39.61,185.46033,4.48168,1350.81,8244.53,2.43,2.21,-57.3,-0.433,19.73,21.58,02a58986o0283c
58986.367953,14.625,0.005,5126,25,c,0,35.55,185.46033,4.48168,1408.48,8319.73,2.46,2.26,-61.9,-0.420,19.73,21.56,02a58986o0294c
58986.379502,14.638,0.005,5068,25,c,0,30.43,185.46033,4.48168,1429.29,8206.73,2.51,2.29,-59.3,-0.413,19.69,21.55,02a58986o0319c
58988.347609,14.583,0.005,5330,26,o,0,49.02,185.46033,4.48168,5847.57,10427.07,1.72,1.65,22.7,-0.382,19.72,20.83,01a58988o0205o
58988.350836,14.618,0.005,5160,27,o,0,20.11,185.46033,4.48168,5868.41,10465.66,1.68,1.63,33.4,-0.387,19.77,20.84,01a58988o0212o
58988.355941,14.617,0.005,5166,25,o,0,70.35,185.46033,4.48168,5808.88,10387.61,1.80,1.69,14.8,-0.374,19.71,20.84,01a58988o0223o
58988.356401,14.574,0.005,5374,29,o,0,97.38,185.46033,4.48168,851.70,236.57,1.81,1.66,-6.8,-0.497,19.71,20.82,01a58988o0224o
58988.359627,14.596,0.005,5268,29,o,0,151.97,185.46033,4.48168,872.69,275.30,1.86,1.66,-10.6,-0.492,19.72,20.80,01a58988o0231o
58988.366075,14.565,0.005,5418,29,o,0,86.86,185.46033,4.48168,811.45,195.33,1.87,1.73,0.9,-0.486,19.69,20.78,01a58988o0245o
58988.367456,14.645,0.006,5033,28,o,0,75.58,185.46033,4.48168,5789.99,10505.48,1.73,1.70,38.1,-0.388,19.69,20.80,01a58988o0248o
58988.377134,14.562,0.005,5438,28,o,0,65.02,185.46033,4.48168,796.08,313.79,1.82,1.68,-7.8,-0.478,19.69,20.78,01a58988o0269o
58990.316544,14.641,0.005,5053,25,c,0,31.21,185.46033,4.48168,1375.59,8279.45,2.40,2.24,-56.8,-0.427,19.72,21.53,02a58990o0179c
58990.319762,14.650,0.005,5014,25,c,0,27.59,185.46033,4.48168,1356.69,8240.65,2.40,2.24,-54.5,-0.435,19.74,21.53,02a58990o0186c
58990.326273,14.670,0.005,4920,24,c,0,24.65,185.46033,4.48168,1414.36,8317.27,2.44,2.26,-56.7,-0.427,19.73,21.53,02a58990o0200c
58990.341463,14.653,0.005,4996,24,c,0,40.57,185.46033,4.48168,1437.47,8202.24,2.38,2.27,-58.0,-0.422,19.71,21.52,02a58990o0233c
58992.337158,14.573,0.005,5381,26,o,0,35.87,185.46033,4.48168,5735.07,8475.54,1.98,1.83,9.3,-0.396,19.64,20.87,01a58992o0231o
58992.340876,14.583,0.005,5331,26,o,0,53.78,185.46033,4.48168,5754.67,8514.46,1.95,1.79,5.7,-0.397,19.68,20.85,01a58992o0239o
58992.347351,14.578,0.005,5355,26,o,0,34.79,185.46033,4.48168,5695.47,8436.84,2.00,1.84,4.8,-0.390,19.64,20.78,01a58992o0253o
58992.357491,14.577,0.005,5358,26,o,0,22.35,185.46033,4.48168,5677.52,8553.27,1.96,1.84,6.0,-0.403,19.64,20.86,01a58992o0275o
58994.344007,14.741,0.005,4610,24,c,0,6.59,185.46033,4.48168,6872.04,3922.74,2.59,2.49,81.7,-0.389,19.59,21.42,02a58994o0232c
58994.346780,14.754,0.005,4554,23,c,0,16.43,185.46033,4.48168,6853.06,3884.49,2.45,2.38,72.4,-0.394,19.65,21.41,02a58994o0238c
58994.354224,14.741,0.005,4610,24,c,0,12.54,185.46033,4.48168,6912.74,3961.84,2.44,2.36,68.4,-0.397,19.69,21.41,02a58994o0254c
58994.373624,14.756,0.005,4547,25,c,0,17.53,185.46033,4.48168,6933.15,3843.45,2.73,2.63,59.8,-0.377,19.53,21.34,02a58994o0296c
58996.315493,14.475,0.049,5888,289,o,0,1.19,185.46033,4.48168,5736.03,8474.68,2.04,1.82,14.0,-0.402,16.10,16.98,01a58996o0116o
58996.336411,14.596,0.007,5268,38,o,0,3.83,185.46033,4.48168,5678.14,8554.07,2.44,2.33,1.9,-0.400,18.62,19.95,01a58996o0122o
58996.344306,14.643,0.009,5042,47,o,0,5.31,185.46033,4.48168,5699.44,8438.56,2.39,2.23,4.0,-0.381,18.42,19.64,01a58996o0138o
58996.369155,14.608,0.006,5211,31,o,0,9.09,185.46033,4.48168,5677.30,8557.19,2.06,1.98,-1.9,-0.395,19.19,20.40,01a58996o0191o
58998.303588,14.596,0.005,5267,29,o,0,21.50,185.46033,4.48168,6878.41,3920.16,2.15,1.88,45.1,-0.439,19.42,20.31,02a58998o0143o
58998.306363,14.585,0.005,5323,28,o,0,20.61,185.46033,4.48168,6859.74,3882.44,2.23,1.90,47.4,-0.439,19.40,20.30,02a58998o0149o
58998.313286,14.599,0.006,5253,30,o,0,13.61,185.46033,4.48168,6919.45,3959.22,2.60,2.33,50.4,-0.412,19.26,20.31,02a58998o0164o
58998.329083,14.588,0.005,5305,27,o,0,29.67,185.46033,4.48168,6940.90,3843.48,2.29,1.99,46.7,-0.436,19.36,20.30,02a58998o0198o
59004.323606,14.672,0.006,4912,30,o,0,9.32,185.46033,4.48168,980.55,2196.02,2.21,1.81,-11.3,-0.366,18.91,19.20,01a59004o0166o
59004.327754,14.643,0.006,5042,32,o,0,5.24,185.46033,4.48168,1000.63,2236.34,2.20,1.86,-13.0,-0.361,18.89,19.18,01a59004o0175o
59004.333277,14.663,0.006,4954,31,o,0,4.46,185.46033,4.48168,941.51,2157.26,2.23,1.87,-14.1,-0.362,18.87,19.16,01a59004o0187o
59004.343487,14.656,0.006,4986,31,o,0,7.85,185.46033,4.48168,924.28,2273.40,2.25,1.88,-12.3,-0.365,18.81,19.13,01a59004o0209o
59005.341121,14.628,0.007,5115,37,o,0,3.30,185.46033,4.48168,8819.15,3829.46,2.08,2.04,51.2,-0.413,18.74,18.96,02a59005o0221o
59005.346306,14.620,0.007,5151,38,o,0,3.43,185.46033,4.48168,8801.36,3791.40,2.33,2.08,34.1,-0.426,18.68,18.95,02a59005o0232o
59005.349966,14.636,0.008,5076,39,o,0,6.97,185.46033,4.48168,8857.99,3868.93,2.31,2.06,34.6,-0.401,18.68,18.93,02a59005o0240o
59005.365723,14.640,0.008,5056,39,o,0,3.56,185.46033,4.48168,8878.86,3753.87,2.23,2.08,28.2,-0.403,18.60,18.78,02a59005o0274o
59006.293859,14.630,0.006,5105,30,o,0,9.26,185.46033,4.48168,8827.69,3827.95,2.11,2.01,-79.3,-0.435,19.00,19.41,02a59006o0116o
59006.297075,14.637,0.006,5071,32,o,0,4.42,185.46033,4.48168,8808.31,3787.95,2.17,2.04,-69.7,-0.423,19.01,19.40,02a59006o0123o
59006.302577,14.654,0.006,4996,28,o,0,6.67,185.46033,4.48168,8866.75,3868.15,2.13,2.02,-73.1,-0.425,18.96,19.39,02a59006o0135o
59006.314487,14.654,0.006,4993,32,o,0,4.11,185.46033,4.48168,8886.85,3753.02,2.28,2.17,-72.7,-0.409,18.89,19.35,02a59006o0161o
59008.334055,14.667,0.054,4935,267,o,0,1.09,185.46033,4.48168,5628.95,6536.16,2.28,1.97,1.5,-0.381,16.15,16.60,01a59008o0210o
59008.337315,14.658,0.029,4976,142,o,0,0.98,185.46033,4.48168,5648.97,6575.07,2.37,2.06,-8.6,-0.357,16.87,17.52,01a59008o0217o
59008.343780,14.656,0.006,4982,32,o,0,5.95,185.46033,4.48168,5591.13,6500.33,2.29,1.99,-2.5,-0.362,18.94,19.70,01a59008o0231o
59008.361880,14.945,0.142,3819,543,o,0,0.89,185.46033,4.48168,5568.52,6616.51,2.12,1.86,-1.8,-0.378,15.54,15.33,01a59008o0270o
59010.315192,14.641,0.005,5055,27,o,0,21.44,185.46033,4.48168,425.09,1770.47,2.16,2.04,53.8,-0.451,19.51,20.94,02a59010o0160o
59010.318502,14.651,0.005,5006,27,o,0,24.60,185.46033,4.48168,405.95,1731.73,2.25,2.11,-59.4,-0.442,19.53,20.96,02a59010o0167o
59010.324944,14.638,0.005,5068,27,o,0,13.94,185.46033,4.48168,466.12,1809.89,2.36,2.28,89.7,-0.439,19.46,20.94,02a59010o0181o
59010.336081,14.645,0.005,5036,26,o,0,25.16,185.46033,4.48168,485.00,1692.00,2.18,2.07,-67.8,-0.457,19.55,20.91,02a59010o0205o
59016.294281,14.708,0.005,4751,26,o,0,89.59,185.46033,4.48168,5168.69,525.60,2.18,1.84,-11.8,-0.423,19.59,20.76,01a59016o0125o
59016.297503,14.706,0.006,4762,28,o,0,63.48,185.46033,4.48168,5188.46,564.46,2.14,1.83,-13.5,-0.429,19.47,20.58,01a59016o0132o
59016.303045,14.695,0.006,4810,29,o,0,27.98,185.46033,4.48168,5130.30,485.90,2.29,1.94,-17.3,-0.424,19.42,20.58,01a59016o0144o
59016.317333,14.695,0.007,4810,35,o,0,21.90,185.46033,4.48168,5110.67,603.35,2.11,1.85,-14.0,-0.426,19.10,20.16,01a59016o0175o
59020.279704,14.743,0.005,4599,25,o,0,69.14,185.46033,4.48168,5166.95,522.98,2.29,1.89,-6.8,-0.415,19.64,20.81,01a59020o0087o
59020.282938,14.756,0.007,4546,30,o,0,38.49,185.46033,4.48168,5186.90,562.13,2.41,2.00,-9.7,-0.408,19.29,20.52,01a59020o0094o
59020.288487,14.740,0.006,4614,27,o,0,31.73,185.46033,4.48168,5127.56,484.40,2.36,1.98,-10.9,-0.416,19.45,20.68,01a59020o0106o
59020.301428,14.750,0.010,4572,45,o,0,11.13,185.46033,4.48168,5109.00,601.29,2.32,1.91,-15.7,-0.418,18.75,19.95,01a59020o0134o
59022.269589,15.169,0.007,3109,21,c,0,7.12,185.46033,4.48168,5174.98,6141.37,2.43,2.28,50.4,-0.404,19.64,21.36,02a59022o0057c
59022.273764,15.155,0.007,3148,21,c,0,6.26,185.46033,4.48168,5155.52,6100.79,2.53,2.33,50.3,-0.395,19.66,21.42,02a59022o0066c
59022.279779,15.163,0.007,3124,22,c,0,4.99,185.46033,4.48168,5213.23,6179.05,2.52,2.34,48.9,-0.398,19.66,21.43,02a59022o0079c
59022.292689,15.153,0.007,3154,21,c,0,7.09,185.46033,4.48168,5234.89,6063.01,2.47,2.36,53.7,-0.399,19.62,21.39,02a59022o0107c
59024.256628,14.801,0.006,4362,25,o,0,41.00,185.46033,4.48168,10044.74,6788.59,2.43,1.87,13.5,-0.411,19.38,20.40,01a59024o0038o
59024.261784,14.817,0.006,4298,26,o,0,51.16,185.46033,4.48168,10065.90,6827.05,2.38,1.96,16.3,-0.411,19.47,20.63,01a59024o0049o
59024.265025,14.806,0.006,4341,26,o,0,37.12,185.46033,4.48168,10006.18,6749.92,2.33,1.90,19.2,-0.419,19.51,20.68,01a59024o0056o
59024.279330,14.804,0.006,4350,25,o,0,57.11,185.46033,4.48168,9986.89,6868.08,2.19,1.90,25.8,-0.413,19.63,20.77,01a59024o0087o
59026.259864,14.791,0.007,4401,31,o,0,11.66,185.46033,4.48168,3411.40,10126.66,2.28,1.91,-56.0,-0.437,19.24,19.94,02a59026o0037o
59026.263532,14.829,0.007,4251,28,o,0,15.68,185.46033,4.48168,3391.65,10088.11,2.24,1.88,-57.1,-0.439,19.37,20.16,02a59026o0045o
59026.269030,14.756,0.007,4547,30,o,0,28.29,185.46033,4.48168,3449.56,10170.06,2.19,1.90,-55.6,-0.440,19.42,20.26,02a59026o0057o
59026.279601,14.795,0.006,4385,28,o,0,6.85,185.46033,4.48168,3468.97,10052.79,2.19,1.93,-54.4,-0.446,19.39,20.27,02a59026o0080o
59030.255093,14.842,0.009,4201,38,o,0,7.63,185.46033,4.48168,3415.54,10135.13,2.52,1.92,-53.7,-0.419,18.69,18.98,02a59030o0025o
59030.258311,14.904,0.009,3966,36,o,0,2.80,185.46033,4.48168,3395.11,10097.11,2.47,2.00,-54.1,-0.418,18.86,19.22,02a59030o0032o
59030.264757,14.858,0.009,4139,38,o,0,6.19,185.46033,4.48168,3451.77,10174.91,2.25,1.95,-56.7,-0.400,18.94,19.35,02a59030o0046o
59032.288145,15.004,0.008,3617,30,o,0,7.31,185.46033,4.48168,9059.18,286.26,2.69,2.09,-14.1,-0.328,18.96,19.52,01a59032o0104o
59032.291367,14.985,0.008,3680,28,o,0,10.22,185.46033,4.48168,9078.72,325.96,2.69,2.06,-12.8,-0.329,18.98,19.50,01a59032o0111o
59032.296992,14.984,0.008,3684,31,o,0,8.57,185.46033,4.48168,9020.30,247.90,2.70,2.07,-12.1,-0.333,18.95,19.46,01a59032o0123o
59032.307150,15.006,0.007,3612,27,o,0,10.40,185.46033,4.48168,8999.53,368.98,2.75,2.12,-13.7,-0.317,18.89,19.39,01a59032o0145o
59032.307609,14.996,0.009,3644,34,o,0,25.35,185.46033,4.48168,3853.97,10496.12,2.19,2.12,-20.6,-0.356,18.93,19.49,01a59032o0146o
59034.292210,15.037,0.011,3509,40,o,0,2.12,185.46033,4.48168,3318.44,8181.59,2.45,2.12,50.5,-0.399,18.69,19.02,02a59034o0106o
59034.296327,15.078,0.012,3379,42,o,0,1.81,185.46033,4.48168,3299.76,8144.49,2.48,2.13,52.9,-0.401,18.64,18.99,02a59034o0115o
59034.301857,15.095,0.011,3327,35,o,0,3.21,185.46033,4.48168,3359.07,8218.32,2.36,2.12,54.3,-0.381,18.65,18.95,02a59034o0127o
59034.312498,15.053,0.012,3459,41,o,0,3.38,185.46033,4.48168,3378.28,8103.45,2.37,2.08,50.9,-0.376,18.62,18.86,02a59034o0150o
59036.249734,15.182,0.009,3070,29,o,0,5.33,185.46033,4.48168,9047.34,284.18,2.28,1.91,-22.9,-0.360,18.94,19.11,01a59036o0022o
59036.252982,15.186,0.008,3059,25,o,0,7.34,185.46033,4.48168,9066.87,322.79,2.29,1.91,-23.9,-0.361,19.18,19.61,01a59036o0029o
59036.260824,15.203,0.008,3013,24,o,0,5.79,185.46033,4.48168,9007.99,244.56,2.21,1.87,-32.8,-0.376,19.31,19.79,01a59036o0046o
59036.262732,15.186,0.010,3059,30,o,0,3.76,185.46033,4.48168,3845.75,10494.95,1.76,1.69,-58.8,-0.412,19.32,19.86,01a59036o0050o
59036.271643,15.170,0.008,3103,24,o,0,8.03,185.46033,4.48168,8987.43,363.88,2.26,1.96,-33.7,-0.371,19.15,19.62,01a59036o0069o
59040.282616,15.710,0.012,1888,22,o,0,1.23,185.46033,4.48168,7305.98,4299.32,2.79,2.47,-1.5,-0.350,19.29,20.57,01a59040o0095o
59040.285848,15.737,0.011,1842,20,o,0,2.63,185.46033,4.48168,7324.53,4339.53,2.93,2.66,-1.8,-0.326,19.23,20.55,01a59040o0102o
59040.293220,15.743,0.012,1832,22,o,0,1.99,185.46033,4.48168,7265.24,4262.88,3.32,2.86,-1.4,-0.311,19.11,20.50,01a59040o0118o
59040.302984,15.683,0.011,1935,22,o,0,1.48,185.46033,4.48168,7242.49,4381.78,2.74,2.62,-18.4,-0.349,19.17,20.47,01a59040o0139o
59042.284841,16.755,0.024,721,17,c,0,1.56,185.46033,4.48168,5258.86,8088.65,2.61,2.42,40.9,-0.378,19.42,20.96,02a59042o0090c
59042.288058,16.783,0.022,703,16,c,0,2.07,185.46033,4.48168,5240.25,8049.20,2.58,2.35,43.9,-0.396,19.38,20.94,02a59042o0097c
59042.294481,16.706,0.026,755,19,c,0,1.07,185.46033,4.48168,5298.26,8124.81,2.65,2.35,43.7,-0.393,19.40,20.92,02a59042o0111c
59042.305572,16.816,0.025,682,17,c,0,1.60,185.46033,4.48168,5318.40,8009.70,2.66,2.40,44.0,-0.390,19.36,20.91,02a59042o0135c
59044.254451,16.386,0.020,1013,20,o,0,2.09,185.46033,4.48168,7301.96,4295.44,2.47,2.02,-3.7,-0.344,19.16,19.94,01a59044o0037o
59044.257676,16.406,0.017,994,17,o,0,1.83,185.46033,4.48168,7320.28,4334.16,2.39,1.97,-3.0,-0.354,19.38,20.33,01a59044o0044o
59044.263670,16.348,0.016,1049,16,o,0,2.34,185.46033,4.48168,7261.43,4258.42,2.26,1.99,-6.7,-0.365,19.50,20.57,01a59044o0057o
59044.275184,16.367,0.016,1031,16,o,0,2.63,185.46033,4.48168,7241.61,4377.00,2.12,1.91,-3.3,-0.376,19.55,20.59,01a59044o0082o
59064.243497,16.623,0.068,814,55,o,0,1.15,185.46033,4.48168,3329.03,2581.81,2.89,2.17,-13.6,-0.321,17.85,17.94,01a59064o0021o
59064.246723,16.592,0.048,838,40,o,0,1.25,185.46033,4.48168,3348.65,2620.25,2.86,2.17,-10.9,-0.320,18.13,18.36,01a59064o0028o
59064.254099,16.742,0.047,730,35,o,0,1.10,185.46033,4.48168,3289.01,2542.35,2.63,2.03,-11.7,-0.334,18.38,18.62,01a59064o0044o
59064.264290,16.727,0.040,740,30,o,0,1.93,185.46033,4.48168,3269.58,2659.40,2.42,1.89,-12.9,-0.372,18.39,18.52,01a59064o0066o
59181.580547,18.215,0.204,188,38,o,0,0.93,185.46033,4.48168,2493.98,3623.36,3.03,2.86,20.8,-0.358,18.27,18.94,01a59181o0777o
59181.585611,18.193,0.164,192,31,o,0,1.29,185.46033,4.48168,2474.21,3584.52,2.82,2.63,52.9,-0.396,18.45,19.01,01a59181o0788o
59181.588836,18.240,0.169,184,31,o,0,1.08,185.46033,4.48168,2533.07,3663.38,2.78,2.64,59.4,-0.396,18.46,19.04,01a59181o0795o
59181.604501,18.079,0.128,213,27,o,0,1.21,185.46033,4.48168,2552.31,3548.75,2.56,2.38,12.1,-0.409,18.70,19.25,01a59181o0829o
59183.614675,18.159,0.278,198,55,o,0,1.06,185.46033,4.48168,8170.17,8880.14,2.16,2.10,87.3,-0.443,18.61,18.82,02a59183o0523o
59183.642080,17.972,0.207,235,49,o,0,1.37,185.46033,4.48168,8193.20,8920.23,2.16,2.11,-75.6,-0.447,18.75,19.02,02a59183o0538o
59183.646351,18.431,0.269,154,41,o,0,1.16,185.46033,4.48168,8133.45,8841.25,2.17,2.11,61.0,-0.435,18.76,19.04,02a59183o0547o
59183.649847,17.935,0.213,243,52,o,0,0.84,185.46033,4.48168,8115.32,8958.93,2.18,2.06,-69.3,-0.455,18.77,19.05,02a59183o0554o
59183.661929,18.430,0.690,154,106,o,0,1.26,185.46033,4.48168,8157.61,8900.21,2.29,2.12,-60.6,-0.455,18.32,18.38,02a59183o0580o
59185.634658,18.204,0.107,190,20,o,0,1.75,185.46033,4.48168,4755.25,121.41,2.41,2.32,-9.0,-0.407,19.00,19.65,01a59185o0974o
59185.648506,18.162,0.115,197,23,o,0,1.57,185.46033,4.48168,4736.96,82.48,2.28,2.17,-17.7,-0.419,19.05,19.67,01a59185o1002o
59185.652815,18.199,0.099,191,19,o,0,1.68,185.46033,4.48168,4795.15,161.57,2.33,2.20,-16.1,-0.412,19.00,19.57,01a59185o1011o
59185.657577,21.497,3.161,9,29,o,0,1.29,185.46033,4.48168,4814.18,43.93,2.37,2.11,-6.3,-0.420,18.83,19.23,01a59185o1021o
59189.618331,18.094,0.112,210,24,o,0,1.05,185.46033,4.48168,4765.14,121.32,2.70,1.90,4.3,-0.435,19.03,19.69,01a59189o0916o
59189.622482,18.324,0.151,170,26,o,0,1.23,185.46033,4.48168,4745.59,82.29,2.74,1.96,5.2,-0.426,19.04,19.72,01a59189o0925o
59189.640300,18.404,0.112,158,18,o,0,1.43,185.46033,4.48168,4802.55,163.89,2.41,1.94,9.6,-0.425,19.16,19.79,01a59189o0961o
59189.657581,21.535,3.608,9,32,o,0,0.82,185.46033,4.48168,4817.06,42.37,2.13,1.99,-22.4,-0.433,18.92,19.30,01a59189o0994o
59190.593159,18.189,0.125,192,24,o,0,0.79,185.46033,4.48168,9181.71,2276.21,2.04,1.90,-52.8,-0.449,18.99,19.48,02a59190o0814o
59190.596369,18.346,0.113,167,19,o,0,1.39,185.46033,4.48168,9200.28,2314.95,2.01,1.85,-53.5,-0.465,18.96,19.50,02a59190o0821o
59190.606567,18.242,0.093,183,17,o,0,1.47,185.46033,4.48168,9141.84,2236.91,2.06,1.88,-56.4,-0.457,18.99,19.54,02a59190o0843o
59190.612071,18.080,0.098,213,21,o,0,1.16,185.46033,4.48168,9122.33,2354.59,2.05,1.96,-44.1,-0.449,19.01,19.57,02a59190o0855o
59196.533911,18.587,0.144,134,19,c,0,1.20,185.46033,4.48168,4862.04,2076.11,4.27,3.88,88.2,-0.248,18.94,21.04,01a59196o0303c
59196.544055,18.689,0.159,122,19,c,0,1.08,185.46033,4.48168,4838.35,2035.65,4.15,3.71,-88.1,-0.313,19.00,21.12,01a59196o0325c
59196.583097,18.923,0.153,98,15,c,0,1.34,185.46033,4.48168,4894.34,2114.88,3.95,3.77,62.1,-0.267,19.05,21.29,01a59196o0343c
59196.607618,19.062,0.264,86,23,c,0,0.89,185.46033,4.48168,4913.40,1992.64,5.38,5.12,76.4,-0.210,18.75,21.22,01a59196o0394c
59196.662806,19.173,0.386,78,30,c,0,1.22,185.46033,4.48168,4873.96,2059.65,3.68,3.58,-31.6,-0.309,18.43,19.74,01a59196o0511c
59198.607314,18.736,0.182,116,21,c,0,1.01,185.46033,4.48168,3688.68,6639.39,2.50,2.37,35.1,-0.390,18.95,20.55,02a59198o0914c
59198.610514,18.870,0.214,103,22,c,0,1.17,185.46033,4.48168,3708.02,6678.15,2.54,2.42,35.0,-0.385,18.77,20.34,02a59198o0921c
59198.617408,19.136,0.183,80,15,c,0,1.39,185.46033,4.48168,3650.44,6600.58,2.40,2.29,29.4,-0.413,19.22,20.79,02a59198o0936c
59198.629807,19.030,0.145,89,13,c,0,1.45,185.46033,4.48168,3629.21,6716.12,2.47,2.29,34.1,-0.391,19.29,20.92,02a59198o0963c
59204.620038,19.259,0.189,72,14,c,0,1.05,185.46033,4.48168,9568.84,8385.27,2.62,2.51,75.1,-0.333,19.72,21.44,01a59204o0861c
59204.623259,18.769,0.117,113,13,c,0,1.21,185.46033,4.48168,9551.94,8347.09,2.93,2.61,6.4,-0.347,19.61,21.45,01a59204o0868c
59204.633410,18.912,0.109,99,11,c,0,1.37,185.46033,4.48168,9611.31,8425.16,2.76,2.52,12.8,-0.317,19.67,21.46,01a59204o0890c
59204.643048,19.300,0.152,69,10,c,0,1.17,185.46033,4.48168,9631.82,8305.94,2.74,2.54,26.8,-0.322,19.69,21.44,01a59204o0910c
59206.597526,18.881,0.112,102,11,c,0,1.27,185.46033,4.48168,1749.90,6733.44,2.35,2.30,19.9,-0.405,19.64,21.40,02a59206o0869c
59206.600744,19.059,0.138,86,12,c,0,1.43,185.46033,4.48168,1769.03,6772.06,2.37,2.34,7.1,-0.407,19.65,21.40,02a59206o0876c
59206.607166,19.084,0.144,84,12,c,0,1.00,185.46033,4.48168,1710.42,6694.53,2.38,2.32,20.3,-0.405,19.66,21.39,02a59206o0890c
59206.619749,18.981,0.131,93,12,c,0,1.18,185.46033,4.48168,1689.90,6810.53,2.34,2.30,-42.6,-0.416,19.66,21.41,02a59206o0917c
59208.616142,19.162,0.131,79,10,c,0,1.56,185.46033,4.48168,4951.12,4015.31,2.53,2.45,-40.9,-0.360,19.69,21.51,01a59208o0893c
59208.619376,19.401,0.153,63,10,c,0,1.11,185.46033,4.48168,4932.55,3976.74,2.54,2.38,-14.4,-0.357,19.67,21.52,01a59208o0900c
59208.627205,19.181,0.158,77,12,c,0,0.92,185.46033,4.48168,4991.85,4054.42,2.98,2.42,-6.9,-0.343,19.59,21.53,01a59208o0917c
59208.647397,19.144,0.149,80,12,c,0,0.83,185.46033,4.48168,5012.22,3939.86,2.84,2.48,3.4,-0.342,19.64,21.51,01a59208o0960c
59216.565293,18.386,0.174,161,28,o,0,1.15,185.46033,4.48168,5367.09,10025.82,3.38,2.46,-5.3,-0.353,18.48,19.32,01a59216o0810o
59216.583323,18.422,0.141,155,22,o,0,1.69,185.46033,4.48168,5349.92,9984.30,3.50,2.59,0.0,-0.346,18.56,19.36,01a59216o0848o
59216.587025,18.636,0.238,128,30,o,0,0.95,185.46033,4.48168,5410.03,10065.48,3.71,2.53,-1.5,-0.357,18.54,19.38,01a59216o0856o
59216.593497,19.183,0.362,77,28,o,0,0.97,185.46033,4.48168,5430.54,9948.19,4.12,2.54,-1.6,-0.308,18.51,19.40,01a59216o0870o
59220.589522,18.790,0.178,111,20,o,0,0.72,185.46033,4.48168,5373.78,10024.96,2.03,1.92,-47.8,-0.393,19.13,19.87,01a59220o0846o
59220.593235,18.744,0.195,116,22,o,0,0.72,185.46033,4.48168,5353.51,9985.63,2.34,2.01,-17.4,-0.382,19.06,19.88,01a59220o0854o
59220.610317,18.850,0.178,105,19,o,0,0.79,185.46033,4.48168,5413.79,10063.23,2.17,2.02,-27.3,-0.399,19.13,19.95,01a59220o0890o
59220.615384,18.518,0.094,142,13,o,0,2.17,185.46033,4.48168,5433.91,9946.00,2.02,1.92,-41.7,-0.403,19.24,19.96,01a59220o0901o
59222.636874,19.169,0.141,78,11,o,0,2.51,185.46033,4.48168,5407.41,4423.63,2.33,2.00,29.4,-0.430,19.51,20.77,02a59222o0955o
59222.652166,18.773,0.117,112,13,o,0,1.72,185.46033,4.48168,5160.48,6096.44,2.42,2.09,41.5,-0.426,19.50,20.70,02a59222o0987o
